_id,premium ship amount
1035604124,10
1035604490,9
1035604648,14
1035604702,6
1035604834,0
1035605720,17
1035605858,4
1035606313,8
1035607029,8
1035608174,2
1035608175,11
1035609002,1
1035609484,0
1035610386,9
1035610477,16
1035610994,0
1035611809,9
1035612757,1
1035612801,10
1035612846,2
1035613203,1
1035614486,10
1035615072,1
1035616038,2
1035616209,4
1035616754,3
1035616889,4
1035619725,25
1035620487,2
1035621189,0
1035621283,14
1035622283,15
1035622343,8
1035622487,7
1035622606,5
1035623217,5
1035624986,11
1035625511,3
1035625613,2
1035626429,2
1035628093,4
1035628228,3
1035628489,15
1035629021,8
1035629727,3
1035630280,2
1035630563,1
1035630944,10
1035631785,3
1035631963,11
1035632671,2
1035632818,3
1035633252,2
1035634199,8
1035634335,12
1035634862,6
1035635400,5
1035635537,0
1035636108,1
1035637067,8
1035638214,5
1035639528,2
1035640004,3
1035640182,2
1035640870,10
1035641390,6
1035641958,10
1035641966,4
1035642148,4
1035642324,1
1035642423,9
1035645064,1
1035645421,4
1035645856,3
1035646191,3
1035646215,5
1035646744,18
1035646836,3
1035646876,8
1035646977,0
1035648155,0
1035648253,6
1035648502,1
1035648870,6
1035649250,57
1035650849,2
1035651895,17
1035653020,7
1035653400,4
1035653959,4
1035654031,6
1035654151,4
1035654814,2
1035654999,0
1035655345,5
1035655689,4
1035656033,2
1035656131,3
1035656249,11
1035656728,1
1035656951,0
1035657084,1
1035657641,12
1035659311,3
1035660813,1
1035661024,0
1035661091,28
1035662320,3
1035662504,4
1035662992,1
1035664976,4
1035665120,3
1035665330,10
1035666116,1
1035666251,8
1035666423,0
1035666888,17
1035666974,13
1035667147,7
1035667812,1
1035668463,1
1035668666,6
1035668872,7
1035669775,5
1035670461,12
1035670986,11
1035671800,6
1035671865,5
1035672664,4
1035673214,2
1035673647,0
1035674625,10
1035674646,4
1035674908,2
1035675470,4
1035675569,3
1035675682,5
1035676438,2
1035676857,7
1035677328,2
1035677500,1
1035678185,1
1035678971,7
1035678995,0
1035679289,0
1035681158,0
1035681343,4
1035681926,6
1035682029,13
1035682204,35
1035683332,2
1035683717,3
1035683906,5
1035685263,11
1035686543,3
1035686917,6
1035687399,11
1035687432,8
1035688145,16
1035688394,56
1035688774,2
1035689343,2
1035690183,1
1035690251,22
1035690620,2
1035690748,0
1035691444,0
1035692365,3
1035692484,5
1035692874,6
1035695259,1
1035695306,3
1035695481,9
1035695838,14
1035696279,41
1035696405,27
1035697285,13
1035698423,7
1035698515,1
1035698867,9
1035699012,11
1035699039,5
1035699050,18
1035699355,3
1035699803,10
1035700244,3
1035700383,27
1035700514,10
1035700538,19
1035701189,0
1035701311,8
1035701443,8
1035701631,1
1035701815,17
1035702045,4
1035702289,2
1035702456,1
1035702826,6
1035702958,2
1035703832,7
1035703914,12
1035704081,9
1035704307,0
1035704686,3
1035704845,0
1035705100,8
1035705309,4
1035705646,4
1035705682,2
1035705711,6
1035706462,11
1035706518,1
1035706804,0
1035707165,2
1035707669,13
1035708308,4
1035708647,0
1035708854,8
1035709036,0
1035709204,26
1035709258,3
1035709928,1
1035710245,10
1035710343,0
1035710490,30
1035710560,10
1035711202,0
1035711387,37
1035712778,1
1035712898,0
1035712943,0
1035713041,2
1035713915,1
1035714137,7
1035714203,6
1035714931,1
1035715485,4
1035716691,12
1035716878,0
1035716936,1
1035716966,5
1035717561,3
1035717999,1
1035719256,11
1035719330,2
1035719830,7
1035719950,2
1035720123,1
1035720684,2
1035720998,2
1035721022,8
1035721470,20
1035721814,17
1035721839,3
1035722541,3
1035722649,17
1035722886,2
1035722935,34
1035723171,1
1035724495,1
1035725196,4
1035725293,9
1035726174,14
1035726516,5
1035726574,9
1035727035,3
1035727113,6
1035727582,15
1035728243,19
1035728476,10
1035728774,13
1035728913,7
1035729395,10
1035729450,5
1035729542,6
1035730066,15
1035730900,3
1035731239,11
1035731734,4
1035731890,10
1035732232,1
1035732441,2
1035732595,5
1035733155,4
1035733567,11
1035734422,0
1035734574,6
1035734690,6
1035734810,35
1035734814,3
1035735197,6
1035735270,1
1035735609,8
1035735751,2
1035735892,1
1035736062,9
1035736189,2
1035736308,4
1035736377,6
1035736688,9
1035736754,13
1035736812,5
1035736987,1
1035736989,30
1035737155,5
1035737232,7
1035737781,1
1035737949,6
1035737958,1
1035738146,6
1035738153,1
1035738654,11
1035738902,1
1035741319,7
1035743672,30
1035744429,14
1035745320,2
1035745380,4
1035745683,18
1035745777,0
1035746300,6
1035746574,1
1035746844,10
1035747112,4
1035747469,22
1035747564,2
1035748208,1
1035748307,2
1035748402,13
1035748515,20
1035748547,0
1035749619,5
1035749929,12
1035749949,5
1035749966,8
1035750660,5
1035751249,1
1035751352,6
1035751721,4
1035751883,8
1035752049,8
1035752161,1
1035753883,9
1035755238,1
1035755254,10
1035755266,13
1035755593,13
1035755721,44
1035755758,48
1035756464,2
1035757046,4
1035757212,13
1035757271,6
1035758127,3
1035758413,7
1035759325,1
1035759326,6
1035759388,9
1035759621,3
1035759682,2
1035759778,10
1035760075,0
1035760385,3
1035760435,4
1035760595,22
1035760806,3
1035761558,6
1035761693,6
1035762169,3
1035762279,2
1035762371,13
1035762645,15
1035763393,1
1035764883,18
1035765048,6
1035766051,1
1035766535,23
1035766883,6
1035767793,1
1035767851,3
1035768410,20
1035768526,14
1035769368,7
1035769879,8
1035770905,10
1035771362,9
1035771490,4
1035772311,1
1035772739,6
1035772805,2
1035773040,3
1035773560,5
1035773688,10
1035775315,20
1035775670,0
1035775758,1
1035776296,13
1035776398,6
1035776776,4
1035776787,8
1035777691,5
1035778118,9
1035778287,6
1035778866,2
1035779478,1
1035779518,18
1035780668,4
1035781064,1
1035781247,8
1035781250,11
1035781638,8
1035781640,4
1035781735,1
1035781787,1
1035781818,29
1035782015,1
1035782836,4
1035783462,1
1035784006,6
1035784030,2
1035784819,6
1035785247,0
1035785254,2
1035785444,8
1035785859,7
1035786110,7
1035786217,0
1035786323,2
1035786515,2
1035786720,3
1035787988,10
1035788132,8
1035788192,1
1035788475,7
1035789370,6
1035789674,4
1035790023,8
1035790093,2
1035790810,0
1035790990,2
1035791158,4
1035791228,1
1035791763,33
1035791827,7
1035791841,24
1035791929,4
1035792075,5
1035792146,8
1035792234,9
1035792698,2
1035792912,3
1035792995,0
1035793201,15
1035793290,8
1035793675,2
1035793778,2
1035795317,6
1035795392,2
1035795791,4
1035795859,15
1035796374,2
1035797905,9
1035798654,8
1035799023,1
1035800287,2
1035800322,1
1035800326,44
1035800388,3
1035800830,7
1035801117,19
1035801143,3
1035801456,0
1035801945,6
1035801976,5
1035801983,17
1035802105,3
1035802750,11
1035802755,9
1035802761,9
1035802878,0
1035803005,7
1035803013,9
1035803527,2
1035803762,12
1035804045,6
1035804068,4
1035804454,3
1035804833,2
1035805568,7
1035805585,13
1035805728,1
1035806529,8
1035806959,5
1035807738,2
1035807873,1
1035808269,4
1035809854,2
1035810199,7
1035810684,3
1035810789,3
1035811103,5
1035811313,0
1035811896,1
1035812315,1
1035812477,3
1035812984,12
1035813013,1
1035813073,2
1035813408,2
1035814152,2
1035814479,14
1035814529,7
1035815399,15
1035815613,8
1035815757,3
1035815879,11
1035815983,4
1035816231,90
1035816602,9
1035817138,5
1035817563,0
1035817656,9
1035817832,15
1035818250,29
1035818654,2
1035818857,3
1035819231,5
1035819334,0
1035819725,3
1035820458,1
1035820532,8
1035820782,4
1035821276,1
1035821456,15
1035821473,0
1035821557,14
1035822088,6
1035822490,10
1035823022,16
1035823460,3
1035824204,1
1035824289,5
1035824521,3
1035824934,5
1035825558,0
1035825703,13
1035825829,2
1035827012,6
1035827986,10
1035828611,5
1035829298,0
1035830370,8
1035830918,3
1035832003,2
1035832320,14
1035832469,6
1035832927,1
1035833571,4
1035834021,10
1035834209,1
1035834661,5
1035835031,7
1035835972,3
1035836828,2
1035837184,6
1035837247,12
1035837309,1
1035839957,1
1035840223,5
1035840276,14
1035840419,1
1035841180,0
1035842103,5
1035842501,6
1035843039,4
1035843250,8
1035843279,3
1035843765,4
1035844092,7
1035844407,4
1035844732,1
1035845424,8
1035845699,1
1035846682,2
1035846729,2
1035847101,3
1035847737,5
1035848612,1
1035849247,3
1035850124,6
1035850325,8
1035850899,6
1035850968,9
1035852612,10
1035852703,18
1035852718,5
1035853639,1
1035853725,6
1035853792,1
1035854004,2
1035854766,3
1035855105,2
1035856164,8
1035856365,3
1035857173,3
1035857955,1
1035857982,11
1035858211,6
1035858248,0
1035858325,4
1035859407,2
1035859702,7
1035859944,2
1035860598,1
1035860646,4
1035860733,0
1035860941,15
1035861021,2
1035861036,14
1035861752,8
1035861881,1
1035862114,2
1035862196,10
1035863397,11
1035863409,10
1035863481,6
1035863504,16
1035863603,2
1035863773,13
1035863871,3
1035864666,13
1035864740,19
1035864912,15
1035865214,0
1035865391,3
1035865997,3
1035866282,4
1035866599,18
1035868423,0
1035869632,7
1035870248,5
1035870985,6
1035871201,0
1035871293,7
1035871863,1
1035872075,3
1035872890,8
1035873685,4
1035874569,10
1035874716,0
1035875850,6
1035876040,1
1035876150,3
1035876616,7
1035876832,5
1035877108,14
1035877634,6
1035878245,6
1035878564,3
1035879680,12
1035879725,13
1035879830,5
1035880040,1
1035880351,14
1035880842,1
1035880955,8
1035881593,7
1035881985,26
1035882296,4
1035882557,1
1035882857,3
1035883034,13
1035883931,3
1035884200,16
1035884318,10
1035884536,1
1035885006,0
1035885121,0
1035885266,2
1035885358,1
1035885733,1
1035885921,4
1035886310,7
1035886730,20
1035886824,15
1035886924,1
1035887344,0
1035887347,14
1035888842,27
1035889290,7
1035889655,3
1035890320,14
1035890608,0
1035892967,5
1035893033,2
1035893225,12
1035893629,6
1035893835,1
1035894192,7
1035894545,12
1035895008,4
1035895027,2
1035895187,4
1035895260,1
1035895688,0
1035895983,4
1035896509,1
1035896713,3
1035896732,11
1035896867,1
1035897385,5
1035897532,11
1035897558,5
1035897575,14
1035897888,10
1035897982,8
1035898363,4
1035898613,3
1035899246,1
1035900204,4
1035900244,0
1035900434,0
1035900532,0
1035901605,15
1035902274,1
1035902876,21
1035903184,6
1035903210,6
1035903478,7
1035903536,5
1035905098,4
1035907544,0
1035907570,10
1035907812,1
1035908114,1
1035908458,2
1035908467,12
1035908934,2
1035908943,1
1035911113,4
1035911347,6
1035911777,1
1035911946,18
1035911949,20
1035912110,48
1035912616,4
1035913806,3
1035914047,15
1035914183,2
1035914271,8
1035915448,11
1035915754,10
1035916214,10
1035916231,2
1035916277,7
1035916436,1
1035916818,2
1035916844,5
1035916899,2
1035917360,7
1035918129,16
1035918184,2
1035918638,5
1035919760,0
1035919909,2
1035920334,10
1035920554,1
1035921162,14
1035922431,9
1035922752,1
1035922809,5
1035923498,3
1035923571,5
1035923742,2
1035923912,3
1035924169,1
1035925477,11
1035925876,10
1035926128,14
1035926541,9
1035926729,7
1035927262,17
1035927840,4
1035927868,5
1035928588,2
1035929358,10
1035929785,15
1035929917,1
1035930004,0
1035930407,9
1035931620,12
1035931707,2
1035931764,3
1035931826,2
1035931901,9
1035932001,23
1035932878,6
1035932924,2
1035933003,4
1035933049,10
1035933644,1
1035933885,0
1035934603,15
1035936587,46
1035936915,1
1035937256,6
1035937825,1
1035937849,16
1035937903,10
1035937984,1
1035938083,5
1035938312,1
1035939009,19
1035939302,6
1035939492,7
1035940109,5
1035940121,12
1035941751,6
1035942028,2
1035942039,3
1035942084,6
1035942130,9
1035942205,4
1035942219,4
1035942225,11
1035942323,5
1035943099,11
1035943540,5
1035943631,7
1035944095,5
1035944457,5
1035944937,1
1035945028,3
1035946388,10
1035947098,8
1035947189,4
1035947201,13
1035947340,4
1035947408,7
1035947537,5
1035947559,1
1035947945,0
1035948054,7
1035948077,15
1035948940,3
1035949094,0
1035949182,2
1035949622,9
1035950013,2
1035950707,1
1035950726,6
1035950763,1
1035950946,3
1035951142,5
1035951164,0
1035951393,84
1035951460,10
1035952399,2
1035952465,7
1035953077,6
1035954293,3
1035954390,6
1035954544,14
1035955446,1
1035955584,5
1035955703,6
1035955805,1
1035956030,5
1035957253,6
1035957286,3
1035958185,4
1035958994,1
1035959241,1
1035960067,5
1035960198,7
1035960247,18
1035960863,14
1035960865,12
1035960996,5
1035961556,3
1035961719,18
1035962395,6
1035964782,6
1035964937,8
1035965482,8
1035965659,0
1035965743,17
1035965914,6
1035966336,8
1035966609,3
1035967046,6
1035967691,8
1035967826,8
1035968354,4
1035968553,1
1035969341,4
1035969347,8
1035969703,10
1035970148,11
1035971637,6
1035971779,3
1035971922,1
1035972533,5
1035973989,0
1035974587,5
1035975091,1
1035975328,11
1035975535,15
1035976385,1
1035976779,6
1035977380,9
1035977766,5
1035978037,1
1035978198,15
1035978377,8
1035978808,2
1035978893,0
1035979009,1
1035979124,2
1035979748,0
1035980001,4
1035980007,2
1035980687,6
1035981370,2
1035981417,6
1035982391,1
1035982968,7
1035983231,5
1035983878,5
1035983927,11
1035984098,3
1035984849,3
1035984873,8
1035985346,3
1035985692,7
1035985889,4
1035986463,11
1035986739,15
1035986774,14
1035986934,4
1035987147,7
1035987446,2
1035988048,5
1035988480,4
1035988637,4
1035989096,2
1035989131,1
1035989772,5
1035989866,1
1035990738,1
1035992476,1
1035993245,2
1035993816,0
1035993866,1
1035994083,4
1035994231,7
1035995306,5
1035995623,18
1035996225,1
1035996320,4
1035997416,1
1035997465,6
1035997832,0
1035998849,3
1035999130,33
1035999865,0
1036001602,2
1036002387,6
1036003525,9
1036003543,0
1036003627,5
1036003864,0
1036004507,4
1036004651,1
1036004737,5
1036006672,4
1036006933,0
1036007233,3
1036007372,6
1036007419,14
1036007878,12
1036007912,14
1036008272,0
1036008417,5
1036008541,9
1036008750,9
1036009200,2
1036010480,7
1036011389,14
1036012158,11
1036015954,2
1036016188,11
1036016845,9
1036016919,1
1036017331,2
1036018216,0
1036018833,9
1036018865,6
1036019422,1
1036020345,0
1036021830,3
1036022016,4
1036022366,1
1036022844,1
1036022902,8
1036023140,5
1036024518,2
1036024687,3
1036024806,7
1036025027,54
1036025334,4
1036025760,18
1036027014,2
1036028016,18
1036028218,4
1036029165,2
1036029893,2
1036030585,0
1036030841,9
1036030901,4
1036031856,5
1036032216,3
1036032336,1
1036032825,3
1036033247,3
1036034193,2
1036034505,0
1036035234,1
1036036519,14
1036036892,3
1036036933,3
1036037145,7
1036037511,5
1036038996,1
1036039053,4
1036039089,1
1036039869,5
1036040166,1
1036040348,0
1036040431,5
1036041348,7
1036042173,11
1036042491,0
1036042823,9
1036044002,5
1036044863,11
1036046761,7
1036047048,21
1036047303,0
1036047639,7
1036047859,2
1036048093,3
1036048167,6
1036049115,3
1036049244,0
1036049377,2
1036049679,2
1036049803,0
1036049938,3
1036050257,9
1036050964,1
1036051576,23
1036051726,3
1036051985,12
1036052539,5
1036052674,29
1036053190,4
1036053337,47
1036053574,13
1036054453,6
1036054805,1
1036055399,6
1036056396,5
1036056818,5
1036056995,1
1036057223,7
1036058594,2
1036058599,5
1036059027,2
1036059038,4
1036059110,0
1036059944,8
1036060164,2
1036060411,8
1036060530,2
1036060557,1
1036061218,1
1036062621,3
1036062818,2
1036062895,4
1036063742,1
1036063750,7
1036064278,3
1036064304,0
1036064471,0
1036064583,9
1036065403,1
1036066375,2
1036066522,7
1036067190,1
1036067795,3
1036067884,3
1036067909,2
1036068254,4
1036068534,17
1036069130,7
1036069649,8
1036069683,3
1036069860,9
1036069902,1
1036070054,2
1036070056,10
1036070810,1
1036071835,3
1036071977,0
1036072354,2
1036072409,0
1036072586,1
1036072640,8
1036073501,1
1036074791,3
1036074967,2
1036075210,2
1036075450,0
1036076492,6
1036076589,15
1036076620,12
1036077236,8
1036077304,11
1036077312,8
1036077527,5
1036078030,11
1036078329,1
1036078568,1
1036078592,6
1036079093,7
1036079437,10
1036080056,1
1036080302,0
1036080949,7
1036081152,13
1036081367,3
1036081797,15
1036081810,1
1036081865,1
1036082186,5
1036083229,7
1036083622,1
1036083647,2
1036084726,1
1036084973,3
1036085534,19
1036085935,1
1036086982,1
1036087141,10
1036088628,6
1036089327,0
1036089878,9
1036090264,5
1036090540,1
1036090764,14
1036091245,4
1036091548,17
1036092229,4
1036092662,5
1036092816,3
1036093118,1
1036093429,1
1036093538,0
1036093544,13
1036093949,16
1036094857,3
1036095177,1
1036095788,1
1036096136,14
1036097537,23
1036097654,0
1036097748,1
1036098008,6
1036098558,3
1036098941,3
1036099247,1
1036099543,6
1036099881,3
1036100300,16
1036100304,9
1036100804,1
1036101287,5
1036101629,6
1036102026,11
1036102495,2
1036102759,16
1036103694,2
1036103951,3
1036103953,2
1036104167,55
1036104874,3
1036105143,10
1036105761,3
1036106547,8
1036107817,2
1036107937,3
1036109220,12
1036109540,4
1036113171,1
1036113356,11
1036114330,1
1036114856,0
1036115232,24
1036115971,27
1036116046,3
1036117674,2
1036118909,6
1036119484,10
1036120413,12
1036120419,10
1036120470,0
1036120511,1
1036121753,9
1036122129,8
1036122437,3
1036122925,5
1036125196,6
1036125508,8
1036125533,0
1036126812,5
1036127195,2
1036127465,2
1036127633,6
1036128479,6
1036129846,1
1036130209,11
1036130641,7
1036130788,4
1036132759,3
1036133127,2
1036133570,13
1036133729,2
1036134136,1
1036134263,8
1036134908,2
1036134989,2
1036135035,6
1036135079,6
1036135100,1
1036135227,1
1036136156,7
1036136171,21
1036136448,4
1036137488,13
1036138070,1
1036138143,5
1036138207,0
1036138451,2
1036138518,6
1036138565,2
1036139368,18
1036140083,17
1036140436,13
1036140573,9
1036142158,3
1036142690,9
1036143158,0
1036143648,13
1036143970,2
1036144797,1
1036144903,1
1036144954,5
1036145228,4
1036146453,7
1036146990,3
1036147383,5
1036147445,0
1036147488,4
1036147492,9
1036147494,1
1036148314,14
1036148830,4
1036149078,1
1036149510,1
1036149924,6
1036150544,14
1036151432,5
1036152512,0
1036153023,0
1036153262,3
1036153910,1
1036154467,4
1036154775,10
1036154861,0
1036155137,8
1036155243,5
1036155591,0
1036155992,3
1036156170,1
1036156188,6
1036156248,24
1036156296,4
1036156417,1
1036157199,11
1036157470,3
1036157768,14
1036157923,1
1036158307,5
1036158795,1
1036159216,16
1036159526,17
1036160353,2
1036161189,8
1036161229,9
1036161697,15
1036161699,0
1036162029,5
1036162192,9
1036162288,5
1036162494,0
1036162635,22
1036162873,9
1036164378,3
1036164581,4
1036164674,4
1036164731,15
1036164803,3
1036164975,0
1036165424,2
1036165554,2
1036166192,6
1036166747,6
1036166752,1
1036167132,3
1036167401,7
1036167525,1
1036167658,0
1036167688,2
1036167741,5
1036167923,5
1036167997,0
1036168052,1
1036168108,4
1036168114,3
1036168139,5
1036168325,0
1036168601,1
1036169939,3
1036169972,1
1036169993,6
1036170224,3
1036170530,10
1036170625,13
1036171245,2
1036171387,7
1036171427,2
1036173390,2
1036175327,22
1036175692,0
1036176511,0
1036176863,1
1036177610,1
1036178094,11
1036178270,1
1036178397,7
1036178529,11
1036178928,3
1036179107,10
1036179366,15
1036179641,0
1036180246,6
1036180764,3
1036181152,4
1036181358,3
1036181589,8
1036182241,3
1036182589,0
1036184459,6
1036184836,15
1036185459,3
1036185943,9
1036185991,5
1036186064,3
1036186105,5
1036187090,21
1036187157,3
1036187169,6
1036187401,4
1036187809,3
1036187904,3
1036188210,1
1036188435,2
1036188774,1
1036189117,2
1036190351,0
1036191065,6
1036191883,2
1036192115,11
1036192121,1
1036192226,8
1036193353,4
1036194421,1
1036194949,5
1036194961,7
1036196015,1
1036196602,1
1036197249,2
1036197424,1
1036197540,3
1036197959,4
1036198870,5
1036198941,0
1036199351,9
1036199697,1
1036201759,5
1036201982,10
1036202318,0
1036203076,6
1036203141,0
1036203163,6
1036203273,2
1036203441,4
1036203641,14
1036203768,0
1036203893,0
1036204416,5
1036204712,8
1036204790,2
1036204851,10
1036204893,15
1036204998,0
1036205540,4
1036205554,10
1036206156,3
1036206595,7
1036207093,4
1036207743,10
1036207997,11
1036208103,16
1036209790,2
1036210594,2
1036211094,3
1036211616,10
1036211866,10
1036211988,7
1036212241,1
1036212557,6
1036212649,1
1036212844,1
1036213381,5
1036213437,1
1036213547,2
1036214501,2
1036214941,0
1036215992,3
1036216814,7
1036217954,7
1036217960,3
1036218570,2
1036218691,11
1036218991,0
1036219367,3
1036219423,3
1036219638,4
1036219890,6
1036220704,2
1036220785,5
1036220797,0
1036220905,0
1036221555,3
1036221611,19
1036222140,9
1036222335,14
1036222628,0
1036222717,1
1036223110,4
1036223686,3
1036223852,1
1036224088,6
1036224191,3
1036225633,2
1036225752,5
1036226735,5
1036226948,6
1036227668,10
1036227812,8
1036227857,4
1036228668,2
1036228899,6
1036229489,8
1036230768,12
1036231077,1
1036231325,24
1036231608,5
1036232030,9
1036232565,3
1036233214,3
1036233765,2
1036234206,0
1036234229,2
1036234291,1
1036234292,8
1036234543,11
1036234707,2
1036234736,4
1036234998,7
1036235059,4
1036235827,4
1036235832,7
1036236211,1
1036236213,4
1036237202,1
1036237256,1
1036237410,7
1036237454,0
1036238113,14
1036238286,11
1036238517,3
1036238746,1
1036239484,9
1036240359,0
1036240839,0
1036240928,2
1036242226,2
1036242826,2
1036243122,4
1036243133,1
1036243184,0
1036243548,8
1036243606,5
1036244265,10
1036244281,13
1036244577,4
1036244646,5
1036245245,0
1036245422,2
1036245562,11
1036246002,9
1036246255,2
1036246374,1
1036246858,8
1036247249,0
1036247598,14
1036248029,3
1036248158,3
1036248449,2
1036248567,8
1036250403,2
1036250447,5
1036251460,4
1036251680,0
1036252739,1
1036252842,5
1036253513,7
1036253963,1
1036254542,2
1036255034,3
1036255293,10
1036256005,6
1036256022,3
1036256837,0
1036257078,5
1036257168,21
1036257368,5
1036257745,14
1036258390,1
1036258672,5
1036258866,8
1036259909,0
1036260316,9
1036260731,4
1036261864,5
1036262896,2
1036263762,7
1036263816,10
1036263825,2
1036264732,1
1036264741,15
1036265333,16
1036266294,9
1036266704,2
1036268189,1
1036268561,22
1036268568,21
1036268571,41
1036269490,3
1036269826,6
1036270004,3
1036271692,12
1036272635,4
1036272644,1
1036272784,3
1036272867,1
1036273198,2
1036274265,18
1036275374,5
1036275837,4
1036276224,10
1036277101,5
1036277205,12
1036277378,22
1036277396,2
1036277657,1
1036277711,4
1036278154,5
1036278897,19
1036279331,0
1036279499,8
1036280002,10
1036280017,2
1036280132,7
1036280287,0
1036281754,0
1036282023,2
1036283123,8
1036283971,12
1036284138,1
1036284374,4
1036284393,3
1036286065,18
1036286181,1
1036286890,7
1036287658,9
1036287808,14
1036288742,7
1036289226,4
1036289277,2
1036289739,17
1036290042,2
1036290157,1
1036290320,2
1036290321,6
1036290649,1
1036290989,6
1036291040,5
1036291802,4
1036292270,11
1036292565,1
1036292813,5
1036292906,2
1036294375,1
1036295738,7
1036295810,6
1036296719,6
1036296953,2
1036296960,2
1036297304,3
1036298004,5
1036298456,4
1036299986,8
1036300204,1
1036300454,3
1036300939,2
1036301049,11
1036301166,1
1036301378,0
1036302419,2
1036302644,9
1036302957,3
1036303208,3
1036303631,4
1036305667,4
1036305684,1
1036306045,5
1036306263,5
1036306760,11
1036307206,2
1036307718,7
1036307829,13
1036308225,4
1036308487,5
1036308860,0
1036309117,3
1036309163,4
1036310208,5
1036310248,6
1036310323,3
1036310444,1
1036310496,7
1036311529,1
1036311848,2
1036312238,0
1036312621,7
1036312873,4
1036313609,2
1036313658,0
1036314093,3
1036314384,5
1036314556,3
1036315108,3
1036315164,2
1036315971,5
1036317303,8
1036317439,3
1036317844,9
1036318020,1
1036320287,15
1036320633,1
1036320736,1
1036321473,7
1036321479,5
1036321739,5
1036321830,3
1036322556,6
1036325044,8
1036325155,3
1036325206,0
1036325615,4
1036326019,6
1036326021,6
1036326503,19
1036326513,2
1036326815,0
1036327505,4
1036327764,4
1036327851,11
1036328001,10
1036328443,2
1036328483,12
1036328612,19
1036328707,10
1036328875,8
1036328948,4
1036329291,2
1036329639,0
1036329643,0
1036329864,0
1036330163,3
1036330186,18
1036330355,2
1036330584,4
1036331719,3
1036331859,8
1036333435,9
1036333520,2
1036333569,27
1036333946,8
1036334583,0
1036334976,10
1036336372,2
1036336931,0
1036337136,2
1036337333,11
1036337497,11
1036338326,12
1036338398,3
1036338520,8
1036338605,2
1036338754,10
1036338887,9
1036340068,8
1036340199,5
1036340674,4
1036340973,0
1036341016,4
1036341630,6
1036342068,12
1036342346,3
1036342495,3
1036343312,8
1036344234,0
1036344482,4
1036344662,1
1036344960,2
1036345449,11
1036345516,10
1036345677,5
1036345925,1
1036347128,10
1036348115,0
1036348450,3
1036348794,12
1036348820,10
1036349520,2
1036350284,1
1036350545,7
1036350881,3
1036351136,10
1036351148,4
1036352783,1
1036352827,6
1036353694,13
1036354159,4
1036355006,19
1036355459,13
1036355546,6
1036356666,2
1036356777,5
1036357148,1
1036357205,0
1036357380,1
1036357884,6
1036358248,5
1036358261,1
1036358278,5
1036358921,10
1036358947,6
1036359326,1
1036360880,2
1036361900,4
1036363443,5
1036363878,1
1036364680,0
1036365252,14
1036365423,2
1036366599,1
1036366831,0
1036367126,4
1036367324,1
1036367492,6
1036367607,5
1036367753,11
1036367905,0
1036368386,7
1036368403,10
1036368937,0
1036368975,1
1036368999,11
1036369169,5
1036369566,6
1036369746,11
1036369991,10
1036370324,0
1036370369,19
1036370969,3
1036370978,7
1036371197,3
1036371494,19
1036371885,4
1036372338,5
1036372355,4
1036373195,17
1036373315,0
1036374765,3
1036375319,6
1036375534,3
1036376895,8
1036377154,15
1036377683,0
1036377908,1
1036378944,0
1036379451,2
1036379921,11
1036379957,1
1036380408,1
1036380429,5
1036380671,3
1036380920,17
1036381465,1
1036381549,8
1036382048,8
1036382853,17
1036382946,4
1036383277,3
1036383870,6
1036384554,5
1036384643,13
1036384829,10
1036385077,0
1036385616,8
1036386307,5
1036386884,6
1036387481,12
1036387670,4
1036388126,4
1036388684,8
1036388801,2
1036389184,2
1036389317,1
1036389929,1
1036390159,9
1036390641,9
1036390750,3
1036391033,4
1036391057,13
1036391132,6
1036391139,2
1036391313,10
1036392177,7
1036393038,2
1036393072,2
1036393139,11
1036394290,1
1036394617,3
1036394733,6
1036394895,2
1036395081,6
1036396151,4
1036396799,8
1036396863,1
1036397537,7
1036397962,3
1036398706,3
1036399113,9
1036399286,3
1036399869,1
1036399875,11
1036400093,2
1036400181,4
1036400395,1
1036400466,5
1036400487,5
1036400796,3
1036401010,5
1036401185,2
1036401495,4
1036401509,20
1036401897,23
1036402036,11
1036402120,15
1036402514,2
1036402899,4
1036403119,1
1036403182,5
1036403689,9
1036404226,1
1036404503,4
1036405044,0
1036405782,4
1036406002,3
1036406469,10
1036406905,2
1036407270,1
1036407382,1
1036407650,1
1036407805,7
1036408039,1
1036408226,9
1036408270,1
1036408420,4
1036408449,25
1036408734,3
1036409898,0
1036410156,4
1036410180,0
1036411113,2
1036411372,2
1036411930,6
1036412060,0
1036412105,4
1036412341,9
1036412413,4
1036412417,3
1036412587,0
1036412997,5
1036413163,8
1036414287,2
1036414289,1
1036414309,5
1036414328,1
1036414734,11
1036414761,1
1036414883,9
1036415220,7
1036415559,6
1036415873,1
1036415898,4
1036416391,1
1036416702,0
1036416990,2
1036417455,2
1036417780,14
1036417979,5
1036419277,3
1036419472,30
1036420196,6
1036420378,16
1036421208,1
1036421246,2
1036421283,2
1036421649,5
1036423100,19
1036423258,19
1036423431,7
1036423462,3
1036423592,3
1036423986,9
1036424472,0
1036424530,1
1036424534,5
1036424855,4
1036424966,1
1036425135,2
1036425629,2
1036425704,17
1036425967,5
1036426007,1
1036426018,8
1036426049,6
1036426779,2
1036426988,2
1036427161,9
1036428047,7
1036428996,1
1036429074,6
1036429474,0
1036429578,3
1036430007,1
1036430497,2
1036430732,6
1036430915,2
1036431024,2
