_id,overall_stats.avg_battle_values.avg_tier
1034400565,5
1034400881,6.3
1034401016,3.8
1034401140,4.7
1034401350,6.7
1034402241,4.4
1034402458,7.8
1034402523,3.7
1034403535,7.6
1034404033,4.2
1034404343,7.1
1034404559,3
1034404639,3.7
1034405278,5.8
1034405288,6.9
1034405353,5.2
1034405403,5.8
1034405415,8
1034405420,6.5
1034405425,5.4
1034405731,4.3
1034406170,6.6
1034406390,4.4
1034406451,4.5
1034407547,1.9
1034407620,4.1
1034407709,4.5
1034408144,5.2
1034408217,5.2
1034409171,5.4
1034409265,5.9
1034409406,4.4
1034409792,6.8
1034409888,5.5
1034410079,4.7
1034410263,7.3
1034410332,6.4
1034410433,6.8
1034411742,6.1
1034411944,6
1034412256,3.1
1034412420,6
1034412456,5.6
1034412565,4.5
1034412660,7.5
1034412739,5.2
1034413800,4.7
1034414088,5.6
1034414979,8.5
1034415466,5.4
1034416157,4.8
1034416169,3.7
1034416194,4.5
1034416241,6.4
1034416511,6.1
1034416807,5.6
1034416809,6.3
1034417066,6.2
1034417634,5.5
1034418725,4.6
1034419145,4.3
1034419257,5
1034419724,5.9
1034419736,5.2
1034420981,6.6
1034421597,6.3
1034421950,5.4
1034422247,7.4
1034422519,7.3
1034422900,8.3
1034422983,7.3
1034423670,3.6
1034424341,5.7
1034424364,8
1034424679,5.9
1034426074,5.3
1034426207,6.8
1034427273,4.5
1034427336,4.8
1034427587,7.4
1034427673,6.3
1034427678,5.9
1034427780,5.6
1034428076,8.3
1034428174,5.8
1034428617,8.5
1034429572,3.8
1034429996,5.1
1034430560,3.9
1034430673,7.5
1034430737,8.6
1034431034,7.9
1034431180,5.9
1034431283,5.8
1034431300,5.4
1034431369,6.2
1034431524,6.6
1034431891,4.3
1034432171,5.2
1034433176,6.5
1034435048,8
1034435358,5.8
1034435490,5
1034435856,7.9
1034436093,4.9
1034436267,5.9
1034436389,5.8
1034436611,6.3
1034436756,4
1034436785,4.8
1034436885,7.3
1034436963,4.9
1034437354,5.4
1034438108,6
1034438392,5.8
1034438958,7.5
1034439022,4.5
1034439495,5.6
1034439939,4.9
1034440082,4.2
1034440107,1
1034440250,6.4
1034440781,9.2
1034440806,6.2
1034440915,4.5
1034441031,8
1034441093,6.3
1034441237,6.4
1034441348,4.4
1034441629,7.5
1034441837,4.2
1034441998,4.1
1034442019,4.3
1034442362,5
1034442724,6.4
1034442803,5.4
1034442855,5.4
1034442883,7.2
1034442937,8
1034443289,6.4
1034443319,7.3
1034443868,6.7
1034443907,6.5
1034444695,5.8
1034444797,4.8
1034444841,7.5
1034445043,4.8
1034446006,4.5
1034446228,4.7
1034447609,7.6
1034447793,3.5
1034448062,6.9
1034449305,5.5
1034449580,6.4
1034449819,5.7
1034449840,7.2
1034450049,5.8
1034450779,7
1034452340,5.4
1034452545,5.9
1034452597,7.4
1034452729,4.8
1034453283,7.5
1034453401,7.6
1034453758,4.4
1034454159,5.8
1034454518,4.2
1034454627,5.4
1034454934,4.9
1034454943,6.7
1034455098,5.8
1034455192,8
1034455430,6.3
1034456169,4
1034456440,5
1034456499,7.3
1034456630,5.5
1034457212,5.1
1034458266,6.1
1034458437,5.3
1034458666,7.9
1034458871,7.5
1034458906,3.7
1034458941,6.3
1034460311,6.8
1034460674,6.1
1034461330,7
1034461350,6
1034463336,3.6
1034463343,6.3
1034463836,5.8
1034463839,6.2
1034464374,4.6
1034464625,5.1
1034464907,4.9
1034465215,5.5
1034465639,5.5
1034465703,5.4
1034466261,3.7
1034466625,6.7
1034466884,7.4
1034467162,6
1034467258,7.3
1034467780,6.5
1034467828,5.6
1034468061,6.7
1034468185,4.2
1034468326,5.2
1034469326,7.9
1034469440,7.5
1034469460,5.8
1034469489,5.1
1034470051,4.1
1034470376,6.1
1034470468,4.7
1034470828,7.3
1034471261,6.5
1034471453,7.6
1034471836,7
1034472015,1.3
1034472115,5.8
1034472239,5
1034472291,3.6
1034472390,4.1
1034472604,6.5
1034472662,6.8
1034472940,7.5
1034473005,3.5
1034474198,6.5
1034474441,8.2
1034475418,4.7
1034476083,4
1034476094,6.3
1034476610,7
1034476911,5.1
1034477934,8.6
1034479653,6.5
1034479654,5.9
1034480380,5.8
1034480514,2.5
1034480752,3.8
1034480996,5.9
1034481348,5.6
1034481400,5
1034481686,7.1
1034481773,7.2
1034481796,5.3
1034481915,6.8
1034481993,6
1034482594,7.1
1034483234,7.6
1034483255,6.8
1034483815,6.2
1034483911,3.8
1034483991,5.1
1034484152,4.9
1034484519,3.6
1034484918,5.4
1034485137,5.2
1034485145,6.9
1034485481,5.8
1034485543,5.5
1034485765,6
1034485788,6.2
1034485824,5.2
1034486106,5.7
1034486292,6.7
1034486665,5.5
1034487138,4.5
1034487267,6.2
1034487412,7.2
1034487579,7.9
1034488025,5
1034488191,5
1034488624,4.4
1034488659,7.3
1034489826,4.2
1034490062,3.8
1034490170,6.3
1034490466,3.5
1034491044,5.8
1034491385,5.9
1034491430,7
1034491842,4.9
1034491849,5.4
1034492011,5.8
1034492065,5.5
1034492465,4.5
1034492654,6.5
1034493061,7.6
1034493276,5.6
1034493443,5.9
1034493596,6.8
1034493674,6.8
1034493708,4.4
1034493861,7.8
1034494641,7
1034495401,4.6
1034495502,4.3
1034495548,7.8
1034496199,7.7
1034496568,4
1034496611,5.6
1034497004,4.3
1034497020,5.9
1034497234,8.7
1034497430,6.6
1034498180,4.5
1034498238,6.7
1034498813,6
1034498927,4.6
1034499143,7.5
1034500713,4.2
1034500798,7.2
1034501119,7
1034501123,3.5
1034501719,4.6
1034502179,5.5
1034502528,8.8
1034502887,5.7
1034502932,6.3
1034503543,4.8
1034504254,4.4
1034504882,5.8
1034504905,7.9
1034505220,6.4
1034505433,4.7
1034505616,4.8
1034506196,7
1034506241,8.3
1034506648,7.2
1034507203,5.6
1034507270,3.2
1034507361,4.5
1034507617,6.1
1034507791,7.1
1034507810,5.5
1034508239,4.7
1034508400,6.4
1034508413,7.9
1034508771,7.9
1034508890,7.6
1034509124,8.5
1034509248,5.1
1034509332,6
1034509564,3.5
1034509739,4.5
1034510434,5.8
1034510859,5.5
1034511642,6
1034511680,5.5
1034511854,6.3
1034512484,4.1
1034512560,4.5
1034512834,6.4
1034512925,6.5
1034513913,4.5
1034514012,6.8
1034514215,7.3
1034514734,8.5
1034514836,3.8
1034514854,5.8
1034515076,6.5
1034515375,4.2
1034515633,4.6
1034515799,6.4
1034516865,7.5
1034517181,4.3
1034517353,6.2
1034517759,4.9
1034517799,6.4
1034517844,7.6
1034517856,7.9
1034517926,5.8
1034518472,5.8
1034518530,4.5
1034519156,6.3
1034519310,5.3
1034519697,6.1
1034519765,6.4
1034519896,5.7
1034520008,4.7
1034520214,6.6
1034520539,6.2
1034520626,4.7
1034520978,6.5
1034521067,4.6
1034521508,4.8
1034522300,6.3
1034522420,3.1
1034522553,4
1034522639,6.1
1034522713,4.6
1034522886,6.7
1034523629,7.1
1034523778,5.2
1034523782,5.4
1034523913,6.4
1034524034,4.2
1034524182,4.7
1034524357,4.9
1034524560,3.9
1034524942,4.3
1034525406,4.7
1034525447,5
1034525650,5.8
1034526466,7.4
1034526927,4
1034527065,6.9
1034527356,4.4
1034527492,5
1034527870,6.6
1034528144,6.6
1034528241,8.5
1034528408,6.7
1034528476,6.6
1034528806,5
1034528938,7.8
1034529239,4.8
1034530019,5.8
1034530285,4.8
1034531962,4.2
1034532050,4.8
1034532586,7.5
1034532851,4.1
1034533427,6.3
1034533763,4.2
1034534100,7.2
1034534268,3.8
1034534545,4.6
1034534888,6.7
1034535046,4.1
1034535097,7.1
1034535379,5.1
1034536108,6.4
1034536391,5
1034537125,4.9
1034537251,5.3
1034537402,6.7
1034537511,4.4
1034537826,8.3
1034537883,6.7
1034538123,6.3
1034538278,6.2
1034538522,5.4
1034539090,6.8
1034539255,6.7
1034539670,6
1034539980,5.6
1034540082,5.7
1034540663,7.3
1034540665,5.7
1034542947,8.1
1034543049,5.8
1034543240,7.5
1034543332,5.5
1034543368,6.5
1034543527,7.2
1034543581,7.2
1034543867,5
1034544611,3.6
1034545169,5
1034545216,7.5
1034545394,6.6
1034545506,7
1034545757,4.9
1034545873,4.2
1034546121,1.6
1034546448,3.5
1034546770,5.9
1034546792,4
1034546795,7
1034546949,7.8
1034547332,5.7
1034547922,5.3
1034548201,4
1034548492,5.5
1034548693,3.6
1034548846,7.5
1034549822,7.6
1034551052,7.6
1034551204,5.2
1034551406,7.3
1034551635,4
1034551749,4.7
1034551767,4.9
1034551822,7.1
1034552035,6.4
1034552377,4.5
1034553293,8
1034553878,8.9
1034554516,7.6
1034555418,4.9
1034555522,8.7
1034555564,6.1
1034555607,5.2
1034555888,6.8
1034556226,7.2
1034556679,4.5
1034556882,3.9
1034559162,7.3
1034559711,5.9
1034560011,5
1034560221,5.5
1034560386,6.2
1034560512,5.5
1034560825,4
1034561389,5
1034561553,7.3
1034562643,7.2
1034562959,6.5
1034563076,7.3
1034563195,6.6
1034563374,6.6
1034563609,3.7
1034563713,5.5
1034563796,7
1034563907,7
1034564028,4.6
1034564263,6.9
1034564267,8.2
1034564369,5.9
1034564672,5
1034564884,7.9
1034564999,4.1
1034565634,6.6
1034565644,7.3
1034565825,4.8
1034566319,8.2
1034566449,6.6
1034567079,4.5
1034568760,5.5
1034568858,6.6
1034569109,4.3
1034569254,4.6
1034569810,6.4
1034570155,5.4
1034570211,4.9
1034570377,7.4
1034570850,6.6
1034570873,5.9
1034571113,4.8
1034571248,6.5
1034571261,3.5
1034572172,6
1034572547,6.3
1034572855,5.9
1034572933,5.5
1034573139,6.2
1034573536,7.9
1034573559,5.6
1034573819,4.3
1034574252,4.3
1034574355,4.2
1034574672,5.3
1034575036,8
1034575207,4.5
1034575302,6.4
1034575844,7.3
1034576028,4
1034576425,7.1
1034576472,6.5
1034577119,4
1034577291,5.9
1034577471,4.8
1034577599,4.9
1034578193,5.6
1034578513,7.2
1034578523,5.2
1034579633,6
1034580049,7
1034580135,4.3
1034580765,4.2
1034580960,6.5
1034581997,6.3
1034582198,4
1034582441,6.8
1034582537,5
1034582644,9.6
1034583248,5.2
1034583346,6.4
1034583360,8.5
1034583419,8
1034583493,5.8
1034583498,4.7
1034583531,6.9
1034586351,4.1
1034586355,4.8
1034586488,4.4
1034586789,3.5
1034586905,6.9
1034587136,3.7
1034587157,5.1
1034587360,9.1
1034588467,5.3
1034588706,5.6
1034588739,4.8
1034589158,4.8
1034589338,6.5
1034589875,6.7
1034589884,6.7
1034590129,6.6
1034591386,5.2
1034591445,7.2
1034592149,4.8
1034592336,5.2
1034592461,8.4
1034592574,5
1034593088,5.1
1034593146,6.4
1034593567,5.6
1034593606,4.9
1034594292,6
1034594945,5.2
1034595208,6.1
1034595319,8.4
1034597180,4.2
1034598850,6
1034599068,7.1
1034600159,7.5
1034600162,4.5
1034600202,8.2
1034600274,4.9
1034600416,4.1
1034600930,3.7
1034602019,6.8
1034603072,5.2
1034603829,8.1
1034604038,5.2
1034604265,5.4
1034604381,8.2
1034604834,6.6
1034604876,7.3
1034604939,5.3
1034605268,5.2
1034606613,7.9
1034607197,5.8
1034607924,4.9
1034608082,4.1
1034608107,8.2
1034611678,6.9
1034612552,4.8
1034612739,8.2
1034612848,5.9
1034613349,4.6
1034613609,7.1
1034613694,5.1
1034613890,6.4
1034613893,5.1
1034614120,5.9
1034614893,6.3
1034615380,7.2
1034615398,5.7
1034615452,4.4
1034615974,5.3
1034616203,5
1034616373,6.3
1034616716,5.5
1034616984,3.6
1034617181,6.1
1034617213,4.7
1034617488,4.8
1034618031,7.5
1034619048,6.3
1034619493,4.6
1034619880,4.6
1034620088,3.4
1034621076,7.7
1034621177,6.8
1034621662,5.7
1034622035,6.2
1034624285,6.7
1034624361,5.3
1034624400,4.8
1034624437,6.3
1034624654,6.1
1034625118,5.3
1034625120,5.2
1034626300,4.5
1034626519,5.6
1034626731,7.5
1034627268,7
1034627384,3.5
1034627400,5.8
1034627605,4.1
1034628052,5
1034628540,3.7
1034628601,4.6
1034628735,5.8
1034629336,6
1034629556,4.3
1034630570,6.7
1034631104,3.8
1034631211,6.6
1034631535,6
1034631628,6.6
1034631727,7.7
1034631732,3.6
1034631989,7.1
1034632183,3.9
1034633453,7.2
1034633762,7.9
1034633893,5.9
1034634432,7.3
1034634639,4.7
1034634675,3.6
1034634818,8.3
1034635816,4.8
1034636509,5
1034637032,6
1034637259,4.3
1034637515,4.3
1034638007,6.5
1034638709,8.9
1034638810,3.9
1034638910,5.5
1034638979,4.8
1034640181,7.4
1034640250,3.9
1034640610,3.4
1034642584,4.6
1034642754,6.3
1034642892,6.6
1034643370,4.5
1034643993,3.5
1034644997,4.5
1034645979,8.9
1034646561,5.1
1034646851,7.8
1034647919,6.1
1034648653,8.6
1034649158,6.2
1034649234,5.5
1034650308,4.8
1034650898,5.3
1034650947,5.4
1034651210,5.9
1034651248,5.4
1034651255,4.9
1034651359,5.8
1034651386,5.9
1034651997,4.5
1034652013,5.4
1034652496,5.6
1034654171,7
1034654234,4.8
1034654335,5.7
1034654718,8.5
1034654965,6.4
1034655163,6.1
1034655474,4.9
1034656372,7.4
1034656919,6.2
1034656943,6.2
1034657019,6.9
1034657082,7.1
1034657471,5.7
1034657625,6.3
1034657719,7
1034657923,5
1034658076,4.1
1034658129,5.6
1034658432,5.3
1034659062,5.6
1034659256,6.1
1034659494,5.3
1034659722,4.8
1034659973,6.4
1034660102,5
1034660648,3.6
1034660675,4.7
1034660689,8.2
1034660816,6.3
1034660949,3.8
1034661297,4.9
1034661623,5.6
1034662004,6.2
1034662545,5.3
1034662649,6.6
1034663522,6.2
1034663696,8
1034663920,4.6
1034664274,8.4
1034664321,6.1
1034664363,3.6
1034664450,4.8
1034664552,3.6
1034665059,5.2
1034665461,8
1034666656,8.2
1034667063,6.9
1034667177,2.8
1034667520,7.8
1034668090,6.5
1034668129,6.8
1034668622,5.1
1034669295,5.8
1034669656,5.9
1034669796,6.7
1034669851,6.5
1034670501,5
1034671312,8.3
1034671671,5.8
1034671739,4.7
1034671775,6.4
1034671994,6.2
1034672272,4.4
1034672462,4.1
1034672530,6.5
1034673698,8.1
1034673837,5.5
1034674172,5.9
1034674514,4.8
1034675545,4.6
1034676154,4.8
1034676752,5.4
1034677491,5.3
1034678136,5.8
1034678247,6.4
1034678304,4
1034678820,8.6
1034679557,7.3
1034680412,3.6
1034680919,5.6
1034681178,5.5
1034681581,8.7
1034681633,5
1034681774,5
1034681781,5.9
1034682121,3.6
1034682688,4.8
1034683339,4.9
1034683801,7.2
1034684262,6.5
1034684629,4.6
1034684811,6.6
1034684814,6.5
1034684854,3.6
1034686094,8.3
1034686175,4
1034686225,5.9
1034686539,4.7
1034686767,6.5
1034687991,4.5
1034688080,6.2
1034688094,7.3
1034688199,4.9
1034688417,3.8
1034688530,4.4
1034689091,8.1
1034689160,5.4
1034689169,6.4
1034690611,4.7
1034691244,7.4
1034691400,4.8
1034691673,6.2
1034692091,5.9
1034692428,3.1
1034692871,6.7
1034693625,5.3
1034694197,4.9
1034694320,4.4
1034694640,8.6
1034694862,5.5
1034695496,4.5
1034695774,5.8
1034696200,6.1
1034697498,6.7
1034697816,4.6
1034697889,5.1
1034698127,5.5
1034698157,5.1
1034698717,5.1
1034698922,5.1
1034699332,5.4
1034699521,5.2
1034699591,4.5
1034699753,8.3
1034700006,2.6
1034700344,4.5
1034700914,4.8
1034701365,7.4
1034701451,4.6
1034701527,5.4
1034701544,6.8
1034701759,6
1034702125,3.4
1034702705,8.9
1034702795,6.4
1034703302,5.4
1034703783,5.9
1034704018,3.6
1034704359,6.7
1034705089,7.2
1034705679,5.5
1034705930,7
1034706043,4.6
1034706576,7.3
1034707034,4.6
1034707421,7.2
1034707661,6
1034707674,6.6
1034707753,3.3
1034708042,4.8
1034708054,5.1
1034708513,3.9
1034708742,4.5
1034708957,5.7
1034708984,4.3
1034709527,4.8
1034710266,7.5
1034710601,4.2
1034711509,6
1034711760,5.9
1034712272,5.2
1034712276,6.2
1034713072,6.8
1034713518,6.9
1034713577,6.9
1034713600,5.5
1034713604,4.4
1034713724,4.3
1034713844,6.2
1034714048,7.1
1034714208,7.6
1034715639,7.3
1034715998,5.2
1034716042,6.4
1034716217,6.2
1034716299,5.3
1034717200,6
1034718546,3.8
1034719797,3.6
1034719897,6.9
1034720197,6.3
1034721143,4.1
1034721203,6.2
1034721313,7
1034721881,6.5
1034722259,6.4
1034722426,3.6
1034722848,5.5
1034722860,4
1034723534,6.7
1034723924,6.1
1034724240,4.4
1034724576,6.3
1034725423,8.6
1034726432,4.2
1034726467,7.9
1034726512,3.6
1034726759,3.8
1034727311,5.6
1034727507,4.2
1034727587,7.8
1034728467,7.5
1034728968,6.3
1034729192,6.6
1034729427,4.3
1034729564,5.8
1034729899,5.3
1034729995,5.9
1034730022,3.7
1034730191,6.5
1034730209,4
1034730391,6
1034731012,6.9
1034731063,4.4
1034731288,3.7
1034731360,7.6
1034731875,3.9
1034731904,5
1034732330,3.4
1034732998,6.5
1034733097,9.6
1034734081,8.9
1034734239,4.6
1034734399,6.7
1034734706,5.6
1034734742,6.9
1034735011,7.4
1034735014,5.2
1034735135,3.3
1034735771,4.6
1034735940,5.7
1034736732,6.8
1034736819,6.1
1034736998,6.6
1034737113,6.7
1034737260,5.7
1034742807,4.6
1034743276,6.3
1034743750,6.6
1034744299,7.4
1034744637,5.3
1034745698,4.9
1034745789,3.8
1034745832,5.8
1034745871,6.4
1034745943,6.9
1034746160,5.3
1034746249,4.7
1034746534,8
1034746789,6.8
1034746971,6.7
1034747402,5.6
1034747804,5.2
1034747848,6.2
1034748000,6.4
1034748011,6.9
1034748114,5.5
1034748161,7.6
1034748802,5.8
1034749012,4.8
1034749074,6.4
1034749169,6.9
1034749408,4.5
1034749575,5.2
1034749878,5.6
1034750711,7.5
1034751122,2.7
1034751164,3.2
1034751632,5.7
1034751722,6.5
1034751936,7
1034752445,6.8
1034752917,8.6
1034753935,7.9
1034754033,7.5
1034755841,6.7
1034756005,6.9
1034756114,4.8
1034756151,5.2
1034756512,5.1
1034756672,5.3
1034756933,7
1034757972,6.9
1034759592,4.4
1034760740,6.1
1034761199,7.3
1034761737,6.3
1034762243,5.6
1034762419,4.7
1034762497,7.9
1034764652,4
1034765465,4.2
1034765529,3.4
1034765654,4.1
1034766002,5.9
1034766516,5.6
1034766716,6.1
1034767158,4.4
1034768443,6.3
1034769108,7.1
1034769291,4
1034769576,6.7
1034770707,4.8
1034770948,8
1034771056,5.4
1034771470,8.5
1034772016,7.8
1034772686,4.1
1034772697,4.6
1034773117,6
1034773130,4.7
1034774834,3.8
1034775213,4.2
1034775593,5
1034776366,5.6
1034776476,6.2
1034777454,2.5
1034777785,5
1034778730,5.1
1034778850,7.1
1034779058,7.3
1034779062,4.7
1034779190,4.3
1034779762,3.7
1034780443,4.9
1034780813,6.7
1034781351,4.1
1034781483,4.1
1034781803,4.7
1034781822,4.5
1034782246,5
1034782378,5.7
1034783267,5.5
1034784921,4.9
1034785182,5.9
1034785263,5.9
1034785412,5.6
1034785933,5.1
1034785952,4.6
1034785984,7
1034786064,5.1
1034786686,7.9
1034786831,4
1034786845,6.7
1034787285,5.2
1034787541,4.3
1034787963,5.6
1034788083,5.7
1034788783,6.5
1034790185,4.3
1034790740,5.6
1034790824,5
1034791594,4.3
1034791630,3.9
1034791994,7.2
1034792293,4.7
1034792434,5
1034794449,6.2
1034794634,5.2
1034795051,7.8
1034795084,5.4
1034795898,7.3
1034795941,3.5
1034796465,6.8
1034796515,5.7
1034797123,5.7
1034797653,5.6
1034797800,6
1034798187,8
1034798759,6.4
1034799011,4.4
1034799055,6
1034799170,4.6
1034799213,8.9
1034799258,5.1
1034799687,5
1034799829,7.1
1034799965,5.8
1034801997,3.8
1034803520,5.1
1034803630,3.9
1034804733,5.3
1034805247,5.3
1034805494,4.1
1034805502,7.8
1034805504,6.8
1034805648,7
1034805882,4.9
1034806405,7.4
1034806763,7.4
1034806770,4.6
1034806891,6.3
1034807069,5.5
1034807265,4.3
1034807453,4
1034807761,6.2
1034807834,6.1
1034807934,5.5
1034808119,7.6
1034808132,5
1034808271,4.9
1034808396,6.3
1034809149,5.3
1034809172,8.5
1034810417,6
1034810689,6.2
1034810827,7.2
1034810901,5.9
1034811472,7.6
1034812118,6.5
1034812257,4.9
1034812369,8
1034812792,5.6
1034813540,3.7
1034814853,8
1034815486,6.8
1034816393,7.3
1034817165,4.7
1034817419,5
1034818099,6.6
1034818233,4.1
1034818305,5.8
1034818517,5.5
1034818927,6
1034819047,4.8
1034819302,6.2
1034819927,5.2
1034819950,5.4
1034820747,6
1034822230,6.3
1034825459,3.6
1034830165,2.5
1034830477,3.6
1034830811,6.8
1034831007,5.7
1034831708,8.8
1034832763,7.4
1034832924,7.1
1034833175,6.3
1034833347,7.5
1034833543,6.2
1034834127,7.2
1034834135,8.4
1034834152,7.7
1034835306,5.5
1034836378,7.2
1034836821,5.6
1034836826,5.5
1034836917,6.3
1034837727,5.8
1034837882,6.3
1034838289,5.6
1034838913,5.8
1034839028,4
1034839068,4.7
1034839261,5.5
1034839588,8.7
1034839804,6.2
1034841194,4.7
1034841276,5.5
1034841487,4.2
1034841714,6.4
1034841886,5.7
1034841969,4.7
1034842620,6.8
1034842703,7.5
1034843145,7.2
1034843258,7.1
1034843334,8.2
1034843834,4
1034843873,3.9
1034844299,6.2
1034844981,5.7
1034845232,6.3
1034845414,5.7
1034846622,5.8
1034846782,5.6
1034846995,3.6
1034847045,5.4
1034847142,6.2
1034847326,7
1034847461,7.2
1034847816,6.5
1034848219,5.6
1034852560,5.9
1034852677,6.4
1034852984,6.1
1034853224,8
1034853251,5.3
1034853743,4.8
1034853870,6.3
1034854114,4.9
1034854621,8.2
1034854726,8.7
1034854882,7.5
1034854963,7.5
1034855123,5.6
1034855328,7.8
1034855347,5.3
1034855408,5.6
1034855490,5.5
1034856401,6.7
1034857009,6.2
1034857126,6.9
1034857443,6.5
1034857829,5.8
1034857975,4.5
1034858456,6.3
1034858689,4.3
1034859065,7.2
1034859364,4.3
1034859611,4.8
1034859717,5.6
1034859861,6.7
1034860454,4
1034860653,6.6
1034860781,5.8
1034861304,7.1
1034861422,7.2
1034861754,6.1
1034862222,6.7
1034862713,4.6
1034863071,4.3
1034863201,5
1034863922,4.6
1034864784,5.1
1034864986,5.4
1034865456,7.3
1034865499,6.5
1034865995,5.1
1034866215,6.5
1034866677,6.1
1034866741,8.1
1034866919,7.6
1034866953,8.1
1034867193,5.6
1034867525,6.4
1034867799,7.7
1034868595,6.7
1034868703,6.9
1034869147,5.9
1034869366,6.1
1034870217,6.7
1034870392,3.9
1034870569,6.8
1034870956,4.6
1034870960,5.1
1034870988,5.7
1034871460,6
1034871626,5.2
1034873159,6.4
1034874474,4.1
1034874630,7
1034875067,6
1034875094,4.9
1034876251,6
1034876879,6.5
1034877052,4.2
1034877345,3.3
1034877408,5.4
1034877802,6.4
1034878894,4
1034878926,5.5
1034878946,7.5
1034879164,6.8
1034879343,5.3
1034879638,4.1
1034879870,5.8
1034880122,6.1
1034880355,7.6
1034881286,6.1
1034882073,2.1
1034882581,5.5
1034882651,5.8
1034882935,5.4
1034882940,6.2
1034883433,5.9
1034883757,6
1034884304,2.2
1034884749,5.5
1034884848,7.6
1034885067,6.1
1034885112,5.4
1034886441,8
1034886498,5.1
1034888071,6.6
1034888205,7.7
1034888474,5.5
1034888641,4.9
1034888659,8.2
1034888673,4.5
1034889020,8.1
1034889867,4.3
1034890765,6.3
1034891139,3.8
1034891975,5.3
1034892135,6.9
1034893126,3.3
1034893300,8.1
1034893736,4.2
1034893750,6.4
1034893843,6.9
1034894319,6.2
1034894449,5.3
1034894600,5.9
1034894699,5.7
1034894786,8.4
1034895151,5
1034895755,3.4
1034895870,6.6
1034896249,5.6
1034896314,5.1
1034896356,5.1
1034896503,6.3
1034896711,6.5
1034897041,5.1
1034897413,6
1034897444,5.1
1034897617,4.8
1034897767,7.9
1034898449,4
1034898826,5.7
1034898975,7
1034899307,6.5
1034899783,8
1034899947,6.9
1034900523,4.5
1034900859,7.4
1034901423,5.2
1034901434,6.2
1034901583,5.8
1034901660,5.1
1034901735,5.7
1034902098,4.7
1034902273,7.3
1034902483,5.4
1034902997,7.2
1034903441,6.4
1034903586,5.1
1034903615,7.9
1034903677,8.5
1034903921,4.8
1034903993,6.5
1034904121,4.7
1034904227,4.9
1034904409,6.4
1034904962,5.5
1034905133,5.8
1034905196,5.5
1034905231,5.3
1034905273,8.9
1034905285,6
1034905593,7.7
1034906012,2.4
1034906027,4.7
1034906123,5.5
1034906299,4.6
1034906671,6
1034906810,5.7
1034906820,4.1
1034907740,7.5
1034908384,6
1034908695,5.9
1034909102,6.5
1034909210,8.1
1034909324,7.7
1034909433,5
1034909560,3.5
1034909621,6.4
1034909626,3.8
1034909638,7.4
1034909995,7
1034910305,7.6
1034910406,5.7
1034910634,7
1034910696,6.4
1034911022,6.1
1034912022,9.1
1034912090,5.2
1034912365,4.1
1034912964,5.3
1034913459,6.1
1034913848,7.6
1034914098,5.7
1034914545,6
1034914610,5.6
1034914621,4.3
1034914939,3.8
1034915082,7.1
1034915802,6
1034916001,7.1
1034916063,6.6
1034916379,5.1
1034916667,3.3
1034916739,7.5
1034916867,6
1034917049,5.7
1034917144,7.9
1034917965,5.3
1034918593,5.5
1034919578,5.8
1034919659,5.1
1034919712,4.6
1034920140,3.7
1034920214,5
1034920485,6
1034920529,4.9
1034920967,4
1034921321,5.6
1034921544,6.7
1034921894,6.3
1034922047,5.8
1034922112,8.6
1034922157,5.9
1034922273,6
1034922422,5.9
1034922453,5.2
1034922862,8.2
1034922989,5.6
1034923723,5.9
1034924675,5.3
1034925447,7
1034925704,6.2
1034926154,7.9
1034926252,6.1
1034926781,6
1034926810,6.1
1034926871,4.6
1034927629,4.6
1034927759,7.9
1034927827,6.6
1034927872,8.1
1034928042,4.8
1034928203,4.9
1034928681,7.1
1034929399,4.1
1034930321,6.4
1034930458,4.4
1034930495,5.5
1034930599,5.5
1034931219,5.9
1034931303,8.3
1034931509,5.2
1034931941,4.3
1034932019,7.5
1034932153,5
1034932219,7.6
1034932254,6.7
1034932682,7.3
1034933001,7.2
1034933021,4.4
1034933137,6.2
1034933788,7.7
1034934239,5.1
1034935093,2.7
1034935331,4.1
1034937221,6.8
1034937299,6.7
1034937435,7.3
1034937798,7.4
1034938115,5.5
1034938165,5.7
1034938542,4.8
1034938668,5.9
1034938690,5.4
1034940247,4.4
1034940629,5.1
1034940748,4.6
1034940895,4.8
1034941133,8
1034941921,7.8
1034942394,3.7
1034942628,6.5
1034943192,5.4
1034943207,5.4
1034943229,5.3
1034943300,5.8
1034943318,3.8
1034943341,4
1034943653,8.4
1034943984,8.1
1034944075,7
1034944480,6.2
1034946051,8.3
1034947407,5.4
1034947423,3.9
1034947565,6.9
1034947605,6.3
1034948746,5
1034949028,6.6
1034949159,5.3
1034949448,6.5
1034950086,8.6
1034950185,4.5
1034950549,5.2
1034950580,4.9
1034951421,5.8
1034951998,4.3
1034952251,8.1
1034952268,6.5
1034953187,4.3
1034953338,6.2
1034954501,4.9
1034956704,5.5
1034957124,6.1
1034957277,6.8
1034957763,5.9
1034957932,4
1034958223,6.1
1034959154,6.1
1034959332,4.8
1034959508,8.5
1034959893,4.3
1034960126,7.7
1034960869,6.6
1034961051,6.9
1034961467,7.9
1034964222,5.4
1034964306,5.4
1034965275,4.6
1034965278,5.7
1034965329,3.9
1034965531,5.3
1034965595,6.7
1034965620,6.1
1034965748,4.1
1034966244,5.5
1034966350,5.5
1034966520,5
1034966521,4.5
1034966585,6.4
1034966647,5.3
1034967099,5.6
1034967215,5.5
1034967939,4.4
1034967989,4.9
